Date,NO2,O3,PM10,PM2.5,Latitude,Longitude,station_name,Wind-Speed (U),Wind-Speed (V),Dewpoint Temp,Soil Temp,Total Percipitation,Vegitation (High),Vegitation (Low),Temp,Relative Humidity,code,id
2021-09-04 18:00:00,4.8650575,87.21432,12.488499,6.9561496,43.65,13.25,Ancona CAMS Station 1,-0.1983381810738486,0.1721099625918628,67.78577841930552,73.7427515895566,0.0053095422144601,3.175658918496571,2.8464232372806584,72.48452419134446,74.90941163288056,ANCCAMS01,29
2021-09-04 18:00:00,6.768857,80.321884,13.888808,6.6835284,43.55,13.350000381469728,Ancona CAMS Station 7,-0.2005495109885889,0.171595236500636,67.64399608613415,73.59387753071893,0.00531433302838,3.1737452674310287,2.8462583662277825,72.3361828992182,74.93559258920077,ANCCAMS07,35
2021-09-04 18:00:00,30.0,,15.0,,43.527982,13.246672,Jesi,-0.198378335960537,0.1716232021348249,68.1419718967146,74.0972383959041,0.0053124307858725,3.172185057605009,2.8478234916577887,72.83857020423466,74.91987388570874,IT0460A,23
2021-09-04 18:00:00,6.340442,80.43015,13.088652,6.8109217,43.55,13.449999809265137,Ancona CAMS Station 8,-0.2026346868159948,0.171515884120316,67.2008739995181,73.14542267829066,0.0053164719116787,3.1749061624529955,2.8448890116893835,71.88860967627011,74.95183971728522,ANCCAMS08,36
2021-09-04 18:00:00,6.0,92.0,4.0,,43.623906,13.392558,Falconara Alta,-0.2011642337064244,0.1718682597339556,67.2967189635904,73.24603777513599,0.0053132411082922,3.176210020755028,2.844990118509822,71.98887205699565,74.93414279541412,IT0463A,25
2021-09-04 18:00:00,6.178062,80.64484,13.778703,6.9945755,43.45,13.350000381469728,Ancona CAMS Station 12,-0.2008703879033239,0.1711411600282841,67.90402491885789,73.8515917868945,0.0053172321965927,3.170740145294583,2.847347747926708,72.59362855908512,74.94732566089202,ANCCAMS12,40
2021-09-04 18:00:00,19.0,64.0,9.0,6.0,43.6059239,13.4923191,Ancona Stazione FF,-0.2031780476902936,0.1717354391334969,66.91203735286928,72.85603533019936,0.005315644166615,3.1769340454118904,2.843829047776844,71.5996627733096,74.95101041719366,ASFF01,27
2021-09-04 18:00:00,,74.0,21.0,5.0,43.599523,13.342312,Chiarvalle,-0.2002482873988065,0.1718113215858666,67.55627183232721,73.50761481565817,0.0053128317062712,3.17505156709036,2.8458547619042736,72.24998058797986,74.92895785444723,IT0459A,22
2021-09-04 18:00:00,3.0,90.0,13.0,,43.633761,13.388042,Falconara Scuola,-0.2010417294978893,0.171911540257978,67.29425405508825,73.24401682963881,0.0053128903325189,3.1764195164360105,2.8449573697287738,71.9868347120373,74.9323766779542,IT0461A,24
2021-09-04 18:00:00,6.6519303,86.848015,13.101385,7.5841627,43.55,13.550000190734863,Ancona CAMS Station 9,-0.2046554713880336,0.171475137973907,66.74177536414035,72.68129600955888,0.005318341565314,3.1763278850021384,2.8434373928972363,71.42536467298426,74.96687153124934,ANCCAMS09,37
2021-09-04 18:00:00,4.551338,93.47164,12.258255,7.551101,43.65,13.550000190734863,Ancona CAMS Station 4,-0.2039923971913134,0.1718996917181237,66.60043213329382,72.54304756486133,0.0053153621155014,3.1787929791753244,2.842721593577579,71.28718430979454,74.95322481009246,ANCCAMS04,32
2021-09-04 18:00:00,16.0,72.0,,,43.6375,13.37212,Falconara Acquedotto,-0.2007222346352934,0.1719390284066295,67.34995868850737,73.30058734964847,0.0053124714318877,3.176354784561888,2.845120739791855,72.04328531862272,74.92957181202827,IT0462A,90
2021-09-04 18:00:00,4.2031155,91.01849,12.445667,7.2381783,43.65,13.449999809265137,Ancona CAMS Station 3,-0.2021535652869263,0.1719365777265538,67.0120331609935,72.95919931361922,0.0053136485791837,3.177516174830774,2.844033403596501,71.70254225288237,74.93959949576757,ANCCAMS03,31
2021-09-04 18:00:00,5.1504326,82.057526,14.250844,6.6490316,43.55,13.149999618530272,Ancona CAMS Station 5,-0.1963086529138189,0.1718620148281545,68.45021151537108,74.41131263472167,0.0053093708923,3.172271220807932,2.8486685597696453,73.1519168687815,74.9005297746781,ANCCAMS05,33
2021-09-04 18:00:00,5.5922127,90.93969,13.387876,7.258784,43.65,13.350000381469728,Ancona CAMS Station 2,-0.2002604684728842,0.1720071269662566,67.40935522604809,73.36133133542256,0.0053117004701333,3.1764664930742423,2.845273076559182,72.10388202488727,74.92492322944177,ANCCAMS02,30
2021-09-04 18:00:00,6.5866666,82.2404,13.00782,6.9946394,43.45,13.449999809265137,Ancona CAMS Station 13,-0.203178300363373,0.1710512822653666,67.40681382423553,73.34843568278056,0.0053195914491949,3.172030528216492,2.845827362745999,72.09145916009338,74.96541003877729,ANCCAMS13,41
2021-09-04 19:00:00,6.353588,76.62272,12.176348,8.800925,43.65,13.350000381469728,Ancona CAMS Station 2,-0.6167423297465227,-0.7786584179640779,66.38824446349776,72.18604321930198,0.0053130380113872,3.1764664930742423,2.845273076559182,70.58128434312104,75.95182044090326,ANCCAMS02,30
2021-09-04 19:00:00,6.0,72.0,14.0,3.0,43.612386,13.51083,Ancona Citadella,-0.6153331270905226,-0.7779374756633308,65.79689987125222,71.59008863294542,0.0053171425311747,3.177344289374226,2.8435254887735395,69.98914409225702,75.96869256396944,IT1827A,26
2021-09-04 19:00:00,17.0,63.0,,,43.6375,13.37212,Falconara Acquedotto,-0.6165388426250535,-0.7785528572461661,66.32833675160789,72.12530122158985,0.0053138116701787,3.176354784561888,2.845120739791855,70.52096190965885,75.95515567885764,IT0462A,90
